Record ID,Country,ISO3,Type,RD_Years
3703,Australia,AUS,Collab,0.060233
3699,Australia,AUS,Collab,0.399726
3386,Australia,AUS,Collab,0.919918
3366,Australia,AUS,Collab,3.819302
3364,Australia,AUS,Collab,1.065024
3341,Australia,AUS,Collab,2.683094
3217,Australia,AUS,Collab,0.339493
3148,Australia,AUS,Collab,0.314853
3137,Australia,AUS,Collab,2.078029
2941,Australia,AUS,Collab,0.109514
2839,Australia,AUS,Collab,0
2301,Australia,AUS,Collab,0.309377
2145,Australia,AUS,Collab,1.516769
1947,Australia,AUS,Collab,1.793292
1687,Australia,AUS,Collab,3.408624
1563,Australia,AUS,Collab,1.752225
1348,Australia,AUS,Collab,9.514031
1323,Australia,AUS,Collab,0.394251
1309,Australia,AUS,Collab,0.394251
1161,Australia,AUS,Collab,1.169062
1021,Australia,AUS,Collab,1.333333
824,Australia,AUS,Collab,2.806297
660,Australia,AUS,Collab,3.028063
600,Australia,AUS,Collab,2.01232
348,Australia,AUS,Collab,4.13963
45,Australia,AUS,Collab,0.594114
67931,Australia,AUS,Single,4.07666
67837,Australia,AUS,Single,2.869268
67821,Australia,AUS,Single,1.555099
67817,Australia,AUS,Single,6.231348
67525,Australia,AUS,Single,13.552361
67524,Australia,AUS,Single,10.214921
64883,Australia,AUS,Single,1.897331
63183,Australia,AUS,Single,6.414784
62819,Australia,AUS,Single,6.633812
62805,Australia,AUS,Single,2.26694
62804,Australia,AUS,Single,5.24846
62696,Australia,AUS,Single,0.33128
58997,Australia,AUS,Single,0.87885
58911,Australia,AUS,Single,2.05065
58359,Australia,AUS,Single,4.043806
57441,Australia,AUS,Single,1.462012
56862,Australia,AUS,Single,0.07666
56830,Australia,AUS,Single,0.807666
56768,Australia,AUS,Single,3.983573
56766,Australia,AUS,Single,4.72553
55902,Australia,AUS,Single,6.724162
55566,Australia,AUS,Single,0.837782
55565,Australia,AUS,Single,2.234086
55393,Australia,AUS,Single,1.634497
54777,Australia,AUS,Single,7.071869
54652,Australia,AUS,Single,0.235455
54651,Australia,AUS,Single,0.235455
54650,Australia,AUS,Single,0.235455
54645,Australia,AUS,Single,0.235455
54643,Australia,AUS,Single,0.235455
54356,Australia,AUS,Single,0.235455
54314,Australia,AUS,Single,0.235455
54041,Australia,AUS,Single,0.235455
54040,Australia,AUS,Single,0.235455
54034,Australia,AUS,Single,0.235455
53914,Australia,AUS,Single,0.235455
53777,Australia,AUS,Single,19.268994
53776,Australia,AUS,Single,15.277207
53775,Australia,AUS,Single,16.859685
53774,Australia,AUS,Single,16.358658
53773,Australia,AUS,Single,17.941136
53772,Australia,AUS,Single,16.525667
53771,Australia,AUS,Single,18.108145
53770,Australia,AUS,Single,15.107461
53769,Australia,AUS,Single,16.689938
53768,Australia,AUS,Single,16.106776
53767,Australia,AUS,Single,16.687201
52975,Australia,AUS,Single,10.502396
52624,Australia,AUS,Single,17.724846
52204,Australia,AUS,Single,1.478439
51949,Australia,AUS,Single,2.570842
50980,Australia,AUS,Single,1.716632
50203,Australia,AUS,Single,1.598905
49677,Australia,AUS,Single,0.093087
49676,Australia,AUS,Single,0.334018
49656,Australia,AUS,Single,21.746749
48040,Australia,AUS,Single,1.037645
47961,Australia,AUS,Single,0.733744
47959,Australia,AUS,Single,2.757016
47626,Australia,AUS,Single,1.045859
47403,Australia,AUS,Single,0.229979
47402,Australia,AUS,Single,2.976044
47393,Australia,AUS,Single,2.855578
46898,Australia,AUS,Single,1.319644
46247,Australia,AUS,Single,2.507871
46246,Australia,AUS,Single,2.765229
46245,Australia,AUS,Single,4.657084
45408,Australia,AUS,Single,0.054757
44989,Australia,AUS,Single,0.969199
44768,Australia,AUS,Single,0.670773
44678,Australia,AUS,Single,0
44609,Australia,AUS,Single,0
44562,Australia,AUS,Single,0.941821
44440,Australia,AUS,Single,3.509925
44384,Australia,AUS,Single,0.375086
44339,Australia,AUS,Single,0.914442
44288,Australia,AUS,Single,1.259411
44054,Australia,AUS,Single,1.749487
44038,Australia,AUS,Single,0.561259
43825,Australia,AUS,Single,16.487337
43199,Australia,AUS,Single,5.084189
43195,Australia,AUS,Single,0.317591
43081,Australia,AUS,Single,0.024641
42335,Australia,AUS,Single,0.093087
42221,Australia,AUS,Single,2.576318
42218,Australia,AUS,Single,2.097194
42198,Australia,AUS,Single,1.582478
42187,Australia,AUS,Single,0.084873
41913,Australia,AUS,Single,0.933607
41689,Australia,AUS,Single,0.098563
41631,Australia,AUS,Single,0.372348
41502,Australia,AUS,Single,0.010951
41065,Australia,AUS,Single,4.678987
40905,Australia,AUS,Single,0.082136
40900,Australia,AUS,Single,0.082136
40704,Australia,AUS,Single,0.188912
39773,Australia,AUS,Single,20.856947
39772,Australia,AUS,Single,20.024641
39771,Australia,AUS,Single,21.190965
39770,Australia,AUS,Single,20.687201
39769,Australia,AUS,Single,21.190965
39768,Australia,AUS,Single,16.298426
39767,Australia,AUS,Single,16.969199
39766,Australia,AUS,Single,17.467488
39765,Australia,AUS,Single,16.47091
39001,Australia,AUS,Single,0.243669
38319,Australia,AUS,Single,0.229979
37928,Australia,AUS,Single,0.008214
36705,Australia,AUS,Single,0.517454
36208,Australia,AUS,Single,3.786448
35837,Australia,AUS,Single,16.355921
35741,Australia,AUS,Single,11.978097
35711,Australia,AUS,Single,11.978097
35698,Australia,AUS,Single,11.978097
35644,Australia,AUS,Single,2.409309
35234,Australia,AUS,Single,1.812457
35132,Australia,AUS,Single,10.767967
34936,Australia,AUS,Single,0
34932,Australia,AUS,Single,0.36961
34465,Australia,AUS,Single,11.676934
34029,Australia,AUS,Single,0.249144
33565,Australia,AUS,Single,8.887064
33564,Australia,AUS,Single,8.550308
33563,Australia,AUS,Single,5.563313
33527,Australia,AUS,Single,7.211499
33526,Australia,AUS,Single,3.967146
33433,Australia,AUS,Single,9.722108
33409,Australia,AUS,Single,9.538672
33401,Australia,AUS,Single,15.624914
33309,Australia,AUS,Single,7.058179
33308,Australia,AUS,Single,5.327858
33305,Australia,AUS,Single,7.901437
33304,Australia,AUS,Single,7.134839
33044,Australia,AUS,Single,8.689938
32769,Australia,AUS,Single,9.587953
32768,Australia,AUS,Single,5.347023
32557,Australia,AUS,Single,0.832307
32409,Australia,AUS,Single,12.03833
32408,Australia,AUS,Single,9.043121
32242,Australia,AUS,Single,16.010951
32241,Australia,AUS,Single,8.780287
31987,Australia,AUS,Single,1.587953
31425,Australia,AUS,Single,9.021218
31424,Australia,AUS,Single,3.367556
31423,Australia,AUS,Single,4.709103
31406,Australia,AUS,Single,4.4846
31389,Australia,AUS,Single,10.201232
31388,Australia,AUS,Single,7.958932
30948,Australia,AUS,Single,13.185489
30947,Australia,AUS,Single,11.455168
30946,Australia,AUS,Single,7.488022
30945,Australia,AUS,Single,2.108145
30942,Australia,AUS,Single,11.099247
30941,Australia,AUS,Single,13.845311
30939,Australia,AUS,Single,10.600958
30938,Australia,AUS,Single,0.194387
30812,Australia,AUS,Single,8.62423
30810,Australia,AUS,Single,7.071869
29277,Australia,AUS,Single,0.07666
29217,Australia,AUS,Single,2.069815
29013,Australia,AUS,Single,0.057495
28119,Australia,AUS,Single,0.80219
27993,Australia,AUS,Single,0.057495
27885,Australia,AUS,Single,2.885695
27803,Australia,AUS,Single,1.650924
26989,Australia,AUS,Single,0
26399,Australia,AUS,Single,2.896646
26179,Australia,AUS,Single,2.915811
26178,Australia,AUS,Single,4.046543
24940,Australia,AUS,Single,0.049281
24939,Australia,AUS,Single,0.049281
24893,Australia,AUS,Single,5.563313
24892,Australia,AUS,Single,12.804928
24573,Australia,AUS,Single,1.812457
24443,Australia,AUS,Single,5.385352
24087,Australia,AUS,Single,0.290212
23716,Australia,AUS,Single,45.519507
23348,Australia,AUS,Single,0
23331,Australia,AUS,Single,2.102669
23271,Australia,AUS,Single,1.927447
23169,Australia,AUS,Single,0.202601
22974,Australia,AUS,Single,1.188227
22540,Australia,AUS,Single,2.75154
22355,Australia,AUS,Single,1.418207
22354,Australia,AUS,Single,0.876112
22178,Australia,AUS,Single,5.98768
22018,Australia,AUS,Single,1.505818
21998,Australia,AUS,Single,1.475702
21821,Australia,AUS,Single,1.481177
21820,Australia,AUS,Single,3.679671
21398,Australia,AUS,Single,0
21320,Australia,AUS,Single,1.598905
21063,Australia,AUS,Single,2.877481
20965,Australia,AUS,Single,14.976044
20958,Australia,AUS,Single,0
20736,Australia,AUS,Single,0.082136
20419,Australia,AUS,Single,0.542094
20391,Australia,AUS,Single,0
20299,Australia,AUS,Single,1.776865
20278,Australia,AUS,Single,0.761123
20277,Australia,AUS,Single,4.410678
19778,Australia,AUS,Single,0.262834
19730,Australia,AUS,Single,3.939767
19729,Australia,AUS,Single,9.09514
19728,Australia,AUS,Single,15.438741
19601,Australia,AUS,Single,0.758385
18854,Australia,AUS,Single,0.859685
18846,Australia,AUS,Single,0.210815
18335,Australia,AUS,Single,1.535934
18334,Australia,AUS,Single,0.205339
18333,Australia,AUS,Single,1.207392
18221,Australia,AUS,Single,2.98152
18161,Australia,AUS,Single,2.669405
17925,Australia,AUS,Single,0.238193
17683,Australia,AUS,Single,0
17643,Australia,AUS,Single,4.81588
17548,Australia,AUS,Single,0
17469,Australia,AUS,Single,0.251882
17461,Australia,AUS,Single,0.695414
17420,Australia,AUS,Single,1.03217
17414,Australia,AUS,Single,0.851472
17369,Australia,AUS,Single,7.381246
17368,Australia,AUS,Single,7.441478
17337,Australia,AUS,Single,0.473648
17254,Australia,AUS,Single,3.000684
17245,Australia,AUS,Single,0.44627
17076,Australia,AUS,Single,2.439425
17028,Australia,AUS,Single,1.360712
17004,Australia,AUS,Single,1.295003
16915,Australia,AUS,Single,0.80219
16786,Australia,AUS,Single,0
16611,Australia,AUS,Single,0
16506,Australia,AUS,Single,0.060233
15834,Australia,AUS,Single,0.150582
15212,Australia,AUS,Single,0.76386
15190,Australia,AUS,Single,0.52293
14060,Australia,AUS,Single,0.062971
13661,Australia,AUS,Single,0.112252
13365,Australia,AUS,Single,0.169747
13209,Australia,AUS,Single,0.169747
13180,Australia,AUS,Single,0.169747
12785,Australia,AUS,Single,13.900068
12065,Australia,AUS,Single,14.173854
11619,Australia,AUS,Single,1.418207
9808,Australia,AUS,Single,1.727584
9728,Australia,AUS,Single,1.990418
9577,Australia,AUS,Single,2.913073
9353,Australia,AUS,Single,0.112252
9324,Australia,AUS,Single,0.112252
9196,Australia,AUS,Single,0.999316
9193,Australia,AUS,Single,4.473648
8807,Australia,AUS,Single,0.112252
8568,Australia,AUS,Single,0.950034
8504,Australia,AUS,Single,2.921287
8453,Australia,AUS,Single,0.298426
8385,Australia,AUS,Single,2.094456
8380,Australia,AUS,Single,0
8252,Australia,AUS,Single,0.298426
8226,Australia,AUS,Single,17.385352
8155,Australia,AUS,Single,0.911704
8114,Australia,AUS,Single,1.32512
8015,Australia,AUS,Single,0.750171
7994,Australia,AUS,Single,1.73306
7993,Australia,AUS,Single,4.443532
7811,Australia,AUS,Single,0.733744
7141,Australia,AUS,Single,0.657084
7140,Australia,AUS,Single,0.654346
6988,Australia,AUS,Single,0.596851
6987,Australia,AUS,Single,0.594114
6986,Australia,AUS,Single,0.002738
6985,Australia,AUS,Single,0
6974,Australia,AUS,Single,0.651608
6915,Australia,AUS,Single,0.648871
6533,Australia,AUS,Single,3.123888
6493,Australia,AUS,Single,10.995209
6425,Australia,AUS,Single,2.015058
6261,Australia,AUS,Single,0
6064,Australia,AUS,Single,0.898015
5998,Australia,AUS,Single,4.366872
5997,Australia,AUS,Single,0.380561
5958,Australia,AUS,Single,1.300479
5149,Australia,AUS,Single,1.075975
5052,Australia,AUS,Single,1.990418
5036,Australia,AUS,Single,2.028747
4917,Australia,AUS,Single,1.998631
4657,Australia,AUS,Single,2.3436
4637,Australia,AUS,Single,3.498973
4635,Australia,AUS,Single,3.085558
4507,Australia,AUS,Single,3.326489
4477,Australia,AUS,Single,2.680356
4415,Australia,AUS,Single,1.497604
4414,Australia,AUS,Single,3.247091
4398,Australia,AUS,Single,0.774812
4379,Australia,AUS,Single,0.941821
4318,Australia,AUS,Single,0.334018
4254,Australia,AUS,Single,0.246407
4024,Australia,AUS,Single,0.276523
3832,Australia,AUS,Single,0.232717
3777,Australia,AUS,Single,2.327173
3732,Australia,AUS,Single,2.272416
3715,Australia,AUS,Single,0.186174
3700,Australia,AUS,Single,0.829569
3638,Australia,AUS,Single,5.670089
3463,Australia,AUS,Single,0.637919
3427,Australia,AUS,Single,13.886379
3363,Australia,AUS,Single,0.487337
3337,Australia,AUS,Single,2.247775
3326,Australia,AUS,Single,0.219028
3325,Australia,AUS,Single,7.129363
3303,Australia,AUS,Single,3.748118
3192,Australia,AUS,Single,10.565366
2964,Australia,AUS,Single,9.544148
2682,Australia,AUS,Single,6.149213
2575,Australia,AUS,Single,1.913758
2523,Australia,AUS,Single,4.520192
2479,Australia,AUS,Single,4.268309
2460,Australia,AUS,Single,7.583847
2316,Australia,AUS,Single,1.686516
2204,Australia,AUS,Single,0.391513
2100,Australia,AUS,Single,2.721424
1857,Australia,AUS,Single,1.199179
1657,Australia,AUS,Single,6.53525
1656,Australia,AUS,Single,1.672827
1591,Australia,AUS,Single,1.623546
1266,Australia,AUS,Single,1.431896
1265,Australia,AUS,Single,0.731006
1264,Australia,AUS,Single,2.236824
1177,Australia,AUS,Single,0.501027
1167,Australia,AUS,Single,0.347707
1111,Australia,AUS,Single,1.571526
1110,Australia,AUS,Single,2.412047
1057,Australia,AUS,Single,23.832991
1048,Australia,AUS,Single,25.333333
1023,Australia,AUS,Single,0.082136
1022,Australia,AUS,Single,0.082136
1019,Australia,AUS,Single,0.276523
1017,Australia,AUS,Single,6.001369
878,Australia,AUS,Single,2.45859
615,Australia,AUS,Single,0.747433
614,Australia,AUS,Single,0.574949
613,Australia,AUS,Single,7.780972
494,Australia,AUS,Single,1.303217
361,Australia,AUS,Single,3.920602
292,Australia,AUS,Single,1.83436
5,Australia,AUS,Single,8.219028
68194,Austria,AUT,Collab,5.045859
68193,Austria,AUT,Collab,3.879535
67983,Austria,AUT,Collab,3.70705
66137,Austria,AUT,Collab,0.588638
64740,Austria,AUT,Collab,2.973306
62628,Austria,AUT,Collab,9.28679
60080,Austria,AUT,Collab,5.771389
60028,Austria,AUT,Collab,2.149213
59028,Austria,AUT,Collab,2.537988
58496,Austria,AUT,Collab,1.519507
58474,Austria,AUT,Collab,4.520192
57697,Austria,AUT,Collab,1.530459
53535,Austria,AUT,Collab,0.21629
53376,Austria,AUT,Collab,1.629021
52038,Austria,AUT,Collab,1.637235
51975,Austria,AUT,Collab,1.886379
50053,Austria,AUT,Collab,1.612594
49661,Austria,AUT,Collab,0.462697
44529,Austria,AUT,Collab,0.1013
43933,Austria,AUT,Collab,0.402464
42892,Austria,AUT,Collab,0.399726
42891,Austria,AUT,Collab,0.399726
42890,Austria,AUT,Collab,0.399726
41845,Austria,AUT,Collab,1.149897
40386,Austria,AUT,Collab,5.492129
40242,Austria,AUT,Collab,0.317591
40241,Austria,AUT,Collab,1.979466
39326,Austria,AUT,Collab,1.976728
39227,Austria,AUT,Collab,4.199863
38323,Austria,AUT,Collab,1.196441
35592,Austria,AUT,Collab,11.978097
35426,Austria,AUT,Collab,11.978097
35371,Austria,AUT,Collab,11.978097
35172,Austria,AUT,Collab,2.902122
35165,Austria,AUT,Collab,4.974675
30854,Austria,AUT,Collab,0.043806
30531,Austria,AUT,Collab,2.297057
27373,Austria,AUT,Collab,4.621492
24787,Austria,AUT,Collab,0.944559
24564,Austria,AUT,Collab,0
22927,Austria,AUT,Collab,2.017796
21586,Austria,AUT,Collab,2.735113
21405,Austria,AUT,Collab,0.347707
21045,Austria,AUT,Collab,1.774127
21044,Austria,AUT,Collab,2.830938
20929,Austria,AUT,Collab,4.982888
19267,Austria,AUT,Collab,2.283368
19059,Austria,AUT,Collab,0.465435
18481,Austria,AUT,Collab,0.668036
15927,Austria,AUT,Collab,0.084873
12463,Austria,AUT,Collab,0.402464
12324,Austria,AUT,Collab,0.498289
12307,Austria,AUT,Collab,17.245722
11742,Austria,AUT,Collab,0
11551,Austria,AUT,Collab,0.03833
10834,Austria,AUT,Collab,7.509925
9807,Austria,AUT,Collab,5.344285
9003,Austria,AUT,Collab,0.104038
8942,Austria,AUT,Collab,0
7423,Austria,AUT,Collab,0.054757
6817,Austria,AUT,Collab,3.170431
5678,Austria,AUT,Collab,1.0705
5656,Austria,AUT,Collab,0.914442
5244,Austria,AUT,Collab,0.999316
4527,Austria,AUT,Collab,0.577687
4526,Austria,AUT,Collab,0.826831
4503,Austria,AUT,Collab,3.915127
4159,Austria,AUT,Collab,0.884326
3687,Austria,AUT,Collab,0.670773
3519,Austria,AUT,Collab,0.835044
3225,Austria,AUT,Collab,5.021218
2692,Austria,AUT,Collab,1.585216
2212,Austria,AUT,Collab,0.052019
1837,Austria,AUT,Collab,0.914442
1693,Austria,AUT,Collab,8.670773
1281,Austria,AUT,Collab,0.347707
64943,Austria,AUT,Single,0.476386
48286,Austria,AUT,Single,0.84052
44249,Austria,AUT,Single,1.423682
42547,Austria,AUT,Single,0.613279
42546,Austria,AUT,Single,1.037645
42184,Austria,AUT,Single,2.201232
36933,Austria,AUT,Single,0
36837,Austria,AUT,Single,0
36212,Austria,AUT,Single,0.013689
35508,Austria,AUT,Single,11.978097
33793,Austria,AUT,Single,7.077344
24935,Austria,AUT,Single,0.492813
23296,Austria,AUT,Single,3.247091
21129,Austria,AUT,Single,8.188912
18599,Austria,AUT,Single,0
12788,Austria,AUT,Single,0.243669
9269,Austria,AUT,Single,0.112252
9044,Austria,AUT,Single,15.080082
8929,Austria,AUT,Single,3.331964
8526,Austria,AUT,Single,0.024641
8203,Austria,AUT,Single,0.188912
4307,Austria,AUT,Single,5.919233
4034,Austria,AUT,Single,1.188227
4027,Austria,AUT,Single,0.249144
3838,Austria,AUT,Single,1.253936
2977,Austria,AUT,Single,9.451061
2521,Austria,AUT,Single,12.33128
1868,Austria,AUT,Single,0
1784,Austria,AUT,Single,12
1770,Austria,AUT,Single,1.245722
636,Austria,AUT,Single,10.75154
556,Austria,AUT,Single,4.082136
388,Austria,AUT,Single,2.778919
66460,Belgium,BEL,Collab,3.392197
65972,Belgium,BEL,Collab,5.352498
65713,Belgium,BEL,Collab,20.678987
64828,Belgium,BEL,Collab,2.217659
64737,Belgium,BEL,Collab,10.663929
64501,Belgium,BEL,Collab,0.156057
64498,Belgium,BEL,Collab,1.327858
64094,Belgium,BEL,Collab,2.220397
62437,Belgium,BEL,Collab,1.229295
60865,Belgium,BEL,Collab,3.091034
59493,Belgium,BEL,Collab,1.963039
59492,Belgium,BEL,Collab,2.08898
58986,Belgium,BEL,Collab,1.344285
58807,Belgium,BEL,Collab,0.43258
58483,Belgium,BEL,Collab,1.971253
54901,Belgium,BEL,Collab,0.941821
54656,Belgium,BEL,Collab,0.235455
54646,Belgium,BEL,Collab,0.235455
53957,Belgium,BEL,Collab,1.785079
53955,Belgium,BEL,Collab,0
53231,Belgium,BEL,Collab,3.154004
52163,Belgium,BEL,Collab,1.527721
51322,Belgium,BEL,Collab,7.468857
51168,Belgium,BEL,Collab,0.629706
50358,Belgium,BEL,Collab,18.302533
50357,Belgium,BEL,Collab,19.140315
50184,Belgium,BEL,Collab,1.330595
50008,Belgium,BEL,Collab,0.251882
48672,Belgium,BEL,Collab,0.848734
48569,Belgium,BEL,Collab,5.347023
46110,Belgium,BEL,Collab,1.497604
46066,Belgium,BEL,Collab,1.010267
45414,Belgium,BEL,Collab,0.180698
45025,Belgium,BEL,Collab,0.361396
45019,Belgium,BEL,Collab,0.210815
45018,Belgium,BEL,Collab,0.514716
45017,Belgium,BEL,Collab,1.034908
44937,Belgium,BEL,Collab,0.454483
44877,Belgium,BEL,Collab,2.329911
44742,Belgium,BEL,Collab,4.799452
42887,Belgium,BEL,Collab,0.399726
41953,Belgium,BEL,Collab,0.172485
41905,Belgium,BEL,Collab,0
41411,Belgium,BEL,Collab,0
41277,Belgium,BEL,Collab,3.835729
41148,Belgium,BEL,Collab,3.912389
40822,Belgium,BEL,Collab,3.143053
40117,Belgium,BEL,Collab,0
40079,Belgium,BEL,Collab,17.44011
38608,Belgium,BEL,Collab,2.680356
38379,Belgium,BEL,Collab,0
37370,Belgium,BEL,Collab,11.247091
36224,Belgium,BEL,Collab,0
36094,Belgium,BEL,Collab,11.978097
35828,Belgium,BEL,Collab,11.978097
35723,Belgium,BEL,Collab,11.978097
35699,Belgium,BEL,Collab,11.978097
35538,Belgium,BEL,Collab,11.978097
35437,Belgium,BEL,Collab,11.978097
35426,Belgium,BEL,Collab,11.978097
35398,Belgium,BEL,Collab,11.978097
35180,Belgium,BEL,Collab,0.588638
35178,Belgium,BEL,Collab,0.856947
35165,Belgium,BEL,Collab,4.974675
35124,Belgium,BEL,Collab,9.147159
34396,Belgium,BEL,Collab,0.276523
34188,Belgium,BEL,Collab,0.249144
33297,Belgium,BEL,Collab,0.005476
32603,Belgium,BEL,Collab,11.397673
32552,Belgium,BEL,Collab,0.599589
32417,Belgium,BEL,Collab,7.49076
32415,Belgium,BEL,Collab,6.494182
32375,Belgium,BEL,Collab,5.111567
